dt,age_cd,sex_cd,home_sido_nm,h0d0h0_dur_r,h0d0h1_dur_r,h0d1h0_dur_r,h0d1h1_dur_r,h1d0h0_dur_r,h1d0h1_dur_r,h1d1h0_dur_r,h1d1h1_dur_r
20200810,NULL,NULL,?겸뫗猿??ㅻ즲,0.177754088,0.821864958,0.431233645,0.568385401,0.229806838,0.769874897,0.371004133,0.628677602
20200810,50,NULL,NULL,0.174673603,0.82528948,0.498959948,0.501003135,0.197964804,0.80201161,0.374176354,0.62580006
20200810,NULL,NULL,???袁㏉굝????0.162265844,0.837088392,0.426151849,0.573202387,0.223525243,0.775487118,0.367609721,0.63140264,
20200810,NULL,NULL,野껋럩湲??ㅻ즲,0.169000517,0.830822737,0.429316829,0.570506425,0.214947033,0.784859283,0.369832271,0.629973309
20200810,NULL,NULL,?봔?怨뚰굝????0.161983971,0.837818205,0.420349477,0.579452699,0.203061268,0.796614366,0.345223373,0.654453062,
20200810,NULL,NULL,??뽳폒?諛명?癒?뒄??0.18559816143556898,0.81202598,0.439412114,0.558212028,0.222150954,0.776078967,0.386173702,0.612051923,
20200810,NULL,NULL,揶쏅벡???0.16681079672483348,0.832781464,0.395769257,0.603823005,0.212278599,0.787302685,0.344183497,0.655397787,
20200810,NULL,NULL,?袁⑥뵬??ㅻ즲,0.187400476,0.812215611,0.411818653,0.587797434,0.232807649,0.766822003,0.376647687,0.622980608
20200810,NULL,NULL,?袁⑥뵬?브낮猷?0.17326815,0.826226553,0.426767227,0.572729046,0.224837885,0.774595619,0.378912303,0.6205212,
20200810,NULL,1,NULL,0.192063881,0.807683197,0.488005045,0.511741941,0.227632718,0.77207532,0.367328411,0.632379441
20200810,NULL,2,NULL,0.137977302,0.861779095,0.373292605,0.626463792,0.189091477,0.810648904,0.319302837,0.680437148
20200810,20,NULL,NULL,0.202658722,0.797222954,0.427051255,0.572830421,0.267780832,0.732160563,0.357073505,0.642867889
20200810,60,NULL,NULL,0.143292467,0.856643577,0.391414882,0.608521162,0.164749058,0.835209779,0.325124806,0.674834031
20200810,0,NULL,NULL,0.10336242,0.888009272,0.154065809,0.837303197,0.199262135,0.788488461,0.27203748,0.715696998
20200810,NULL,NULL,野껋럡由??0.1667103755476684,0.833285736,0.449280085,0.550716026,0.20825805,0.791734172,0.334968793,0.665023429,
20200810,NULL,NULL,野껋럩湲썽겫怨룸즲,0.174786332,0.824952916,0.420454071,0.579285177,0.229616496,0.770064374,0.381928684,0.617752186
20200810,NULL,NULL,?겸뫗猿뚪겫怨룸즲,0.167178804,0.832345944,0.417414606,0.582110142,0.218994466,0.780569623,0.362156605,0.637407484
20200810,NULL,NULL,NULL,0.165854227,0.833897367,0.432416885,0.567334661,0.208956133,0.790767578,0.344055841,0.655667582
20200810,NULL,NULL,?용쵐竊쒏꽴臾믩열??0.16935339846057415,0.830135888,0.428933102,0.570556185,0.21591102,0.783499818,0.368517739,0.630893099,
20200810,NULL,NULL,??뽰뒻?諛명??0.156757362384382,0.843205305,0.430694708,0.569267721,0.192643792,0.8072775,0.308064417,0.691856399,
20200810,10,NULL,NULL,0.11684167,0.88295227,0.229901314,0.769892626,0.190174059,0.809629272,0.282219044,0.717584286
20200810,NULL,NULL,?紐꾩퓝?용쵐肉??0.1604147536175041,0.839341972,0.43760973,0.562146995,0.190660656,0.809106842,0.316184807,0.68358269,
20200817,NULL,NULL,???袁㏉굝????0.162362728,0.837251001,0.426745064,0.572868665,0.169753123,0.830007123,0.311490788,0.688269457,
20200817,NULL,NULL,NULL,0.164157329,0.835695869,0.428228212,0.571624985,0.164748351,0.835186601,0.304974318,0.69496049
20200817,20,NULL,NULL,0.195703117,0.804193084,0.417267687,0.582628515,0.213648828,0.786346707,0.3094168,0.690578735
20200817,60,NULL,NULL,0.148597918,0.851369719,0.398127772,0.601839865,0.143033909,0.85695553,0.311244035,0.688745405
20200817,70,NULL,NULL,0.096873881,0.902990389,0.242225207,0.757639063,0.092672973,0.907306093,0.193720392,0.806257999
20200817,NULL,NULL,??뽳폒?諛명?癒?뒄??0.19535630405448548,0.802985243,0.438086424,0.560255122,0.198929547,0.800683767,0.366126501,0.633482517,
20200817,30,NULL,NULL,0.185176181,0.814777561,0.510231241,0.4897225,0.193809406,0.806187353,0.32842858,0.671568179
20200817,50,NULL,NULL,0.176995787,0.822980077,0.507189349,0.492786515,0.165524167,0.83446967,0.359896545,0.640097292
20200817,NULL,NULL,?용쵐竊쒏꽴臾믩열??0.1653342992540422,0.834398234,0.441048071,0.558684462,0.165761702,0.834068529,0.317794426,0.682035805,
20200817,NULL,NULL,??뽰뒻?諛명??0.14756213155794728,0.852411165,0.416911115,0.583062182,0.147266461,0.852713988,0.267983007,0.731997442,
20200817,0,NULL,NULL,0.088384708,0.906702625,0.132834325,0.862253008,0.128335437,0.868526065,0.175967319,0.820891486
20200817,10,NULL,NULL,0.113828691,0.886002331,0.19138157,0.808449452,0.127601087,0.872365431,0.190812595,0.8091534
20200817,NULL,NULL,揶쏅벡???0.17125178151219705,0.828491795,0.3945422,0.605201376,0.171695046,0.82819326,0.310723225,0.689166654,
20200817,NULL,NULL,?袁⑥뵬??ㅻ즲,0.186870187,0.812891696,0.424390759,0.575372485,0.186201312,0.813725212,0.322103907,0.677821257
20200817,NULL,NULL,?袁⑥뵬?브낮猷?0.176467039,0.823241766,0.422325302,0.577381928,0.178616358,0.821267164,0.325483343,0.674398605,
20200817,NULL,NULL,???닌덊굝????0.152374024,0.84747358,0.42852705,0.571320554,0.157170881,0.84277197,0.324662293,0.675280558,
20200817,NULL,1,NULL,0.192690913,0.807150999,0.490633201,0.509208711,0.185618092,0.814314928,0.340809052,0.659123689
20200817,NULL,2,NULL,0.133819852,0.866045345,0.36187798,0.637987218,0.142559224,0.857377782,0.266874113,0.733062893
20200817,NULL,NULL,?봔?怨뚰굝????0.163153734,0.836718555,0.414318043,0.585554246,0.164653828,0.835246574,0.307650987,0.692249415,
20200817,NULL,NULL,?紐꾧텦?용쵐肉??0.18347954880414152,0.816003525,0.437727001,0.561756073,0.184575261,0.815229315,0.336125814,0.663676661,
20200817,NULL,NULL,?紐꾩퓝?용쵐肉??0.15851383710080091,0.841353915,0.433936033,0.565931718,0.153609659,0.846337262,0.292625435,0.707321486,
20200817,40,NULL,NULL,0.17943494,0.820544125,0.517196078,0.482782987,0.170016971,0.829978697,0.330716228,0.669279441
20200817,NULL,NULL,野껋럩湲??ㅻ즲,0.17376986,0.826133563,0.432817441,0.567085983,0.174973598,0.824985118,0.332101594,0.667857121
20200817,NULL,NULL,野껋럡由??0.16476672163386352,0.835231423,0.441390421,0.558607724,0.161671098,0.838327974,0.298797354,0.701201718,
20200817,NULL,NULL,野껋럩湲썽겫怨룸즲,0.178278814,0.821583689,0.417867378,0.581995124,0.187344784,0.812583054,0.342630064,0.657297774
20200817,NULL,NULL,?겸뫗猿뚪겫怨룸즲,0.167868523,0.831873084,0.421680706,0.5780609,0.175410312,0.824504607,0.325647568,0.674267351
20200817,NULL,NULL,?紐꾩쪒?諛명?癒?뒄??0.17031247297275168,0.826874771,0.453816942,0.543370301,0.183540549,0.81528683,0.316116231,0.682711149,
20200817,NULL,NULL,?겸뫗猿??ㅻ즲,0.176539922,0.82328876,0.435885019,0.563943663,0.182187924,0.817722797,0.327196303,0.672714419
20200824,NULL,NULL,?袁⑥뵬?브낮猷?0.155639246,0.844147473,0.398320777,0.601467523,0.161098755,0.838487323,0.293044862,0.706538056,
20200824,10,NULL,NULL,0.087318661,0.912581626,0.154746081,0.845154206,0.095661366,0.904160201,0.146388405,0.853433162
20200824,70,NULL,NULL,0.086020917,0.913899848,0.220020379,0.779900386,0.084154447,0.915655253,0.169314413,0.830495964
20200824,NULL,NULL,野껋럩湲썽겫怨룸즲,0.162847328,0.837046206,0.403956616,0.595936918,0.175384587,0.824407364,0.317142361,0.682650567
20200824,NULL,NULL,?용쵐竊쒏꽴臾믩열??0.14730715404170838,0.852463272,0.407687288,0.592083138,0.151207033,0.84824231,0.278214349,0.721234994,
20200824,NULL,NULL,??뽳폒?諛명?癒?뒄??0.17293874287106364,0.825888869,0.38874426,0.610083351,0.17964521,0.818591897,0.334964247,0.66327717,
20200824,NULL,NULL,???닌덊굝????0.138155264,0.861720656,0.414265352,0.585610567,0.14724462,0.852486221,0.292232968,0.707497872,
20200824,NULL,NULL,?겸뫗猿뚪겫怨룸즲,0.150341969,0.849463002,0.397585274,0.602219697,0.158840848,0.840789542,0.286381737,0.713250226
20200824,NULL,NULL,?겸뫗猿??ㅻ즲,0.161475702,0.83840627,0.414560612,0.58532136,0.170896834,0.828784009,0.295832194,0.703848649
20200824,NULL,NULL,??뽰뒻?諛명??0.13175023719185283,0.868226289,0.391605174,0.608371352,0.131607029,0.868322309,0.233270278,0.766659061,
20200824,NULL,NULL,???袁㏉굝????0.143152088,0.856571437,0.403808741,0.595914784,0.151353717,0.847891221,0.277596292,0.721644832,
20200824,NULL,NULL,?봔?怨뚰굝????0.146483887,0.8534225,0.394100377,0.605806009,0.149129175,0.850598054,0.27278594,0.726940482,
20200824,NULL,NULL,?紐꾩퓝?용쵐肉??0.14214305424079887,0.857768498,0.407901645,0.592009907,0.13700354,0.862744655,0.250752331,0.748995864,
20200824,NULL,NULL,?袁⑥뵬??ㅻ즲,0.163050092,0.836742783,0.378778497,0.621014378,0.167046445,0.832636054,0.284667857,0.715014642
20200824,NULL,NULL,揶쏅벡???0.14917187828413486,0.850605588,0.361802399,0.637975067,0.153274435,0.84632311,0.273548539,0.726049006,
20200824,NULL,NULL,?紐꾧텦?용쵐肉??0.16866882767666455,0.830877875,0.419445424,0.580099179,0.172408689,0.826898773,0.307627957,0.691679505,
20200824,NULL,NULL,?紐꾩쪒?諛명?癒?뒄??0.16343525298248754,0.834301439,0.434796477,0.562940215,0.168870567,0.826679279,0.285130764,0.710419082,
20200824,40,NULL,NULL,0.159629416,0.840353468,0.496452413,0.503530471,0.149989842,0.84999256,0.286480247,0.713502155
20200824,NULL,2,NULL,0.117631938,0.882267802,0.336502148,0.663397593,0.125644772,0.87412334,0.231107109,0.768661102
20200824,NULL,NULL,野껋럡由??0.14613245390622054,0.853865501,0.418024891,0.581973064,0.142784126,0.857211041,0.257922887,0.74207228,
20200824,NULL,NULL,野껋럩湲??ㅻ즲,0.154879833,0.84505816,0.40894916,0.590988834,0.157813085,0.842015658,0.290904027,0.708924716
20200824,NULL,NULL,NULL,0.146649314,0.853236735,0.403955095,0.595930955,0.148492283,0.851268315,0.268423421,0.731337081
20200824,0,NULL,NULL,0.0713983,0.924756004,0.107316126,0.888838179,0.107713841,0.881845136,0.145171033,0.844385237
20200824,60,NULL,NULL,0.133802955,0.866167339,0.373720872,0.626249423,0.131397737,0.868571191,0.280204838,0.719764091
20200824,20,NULL,NULL,0.176989509,0.822909727,0.388832738,0.611066498,0.199133822,0.800818035,0.278302993,0.721648118
20200824,50,NULL,NULL,0.160779758,0.839203262,0.48646055,0.513522469,0.151711917,0.848263384,0.323572186,0.676403114
20200824,30,NULL,NULL,0.169667905,0.830288978,0.486871552,0.513085331,0.179909077,0.820059324,0.290334162,0.709634239
20200824,NULL,1,NULL,0.173950412,0.825922756,0.46741843,0.532454738,0.169988441,0.829765087,0.303532601,0.696220647
20200831,NULL,NULL,NULL,0.141434843,0.858467129,0.399268515,0.600633457,0.149267017,0.850166668,0.275415182,0.724018358
20200831,10,NULL,NULL,0.079055991,0.92083616,0.156143751,0.843748401,0.094079054,0.905623705,0.142614402,0.857087306
20200831,50,NULL,NULL,0.155046849,0.844933816,0.483028151,0.516952514,0.150994489,0.84896581,0.33217127,0.667789029
20200831,NULL,NULL,?용쵐竊쒏꽴臾믩열??0.14367123776027865,0.856151639,0.403679018,0.596143859,0.150173027,0.848471176,0.283168251,0.715475952,
20200831,NULL,NULL,??뽰뒻?諛명??0.12409891494336855,0.875883043,0.381477888,0.618504069,0.13235597,0.867519656,0.244643852,0.755231775,
20200831,NULL,NULL,???닌덊굝????0.134477875,0.865420858,0.40734233,0.592556402,0.138546873,0.860805395,0.27962912,0.719722192,
20200831,NULL,NULL,揶쏅벡???0.14312810226572104,0.85672477,0.354339144,0.645513729,0.156528685,0.842408198,0.284311906,0.714623395,
20200831,NULL,NULL,?袁⑥뵬??ㅻ즲,0.159177563,0.840657204,0.386719425,0.613115342,0.166454147,0.832671895,0.292920479,0.706205563
20200831,NULL,NULL,?袁⑥뵬?브낮猷?0.154186067,0.845612877,0.405708165,0.594090779,0.165080565,0.833776424,0.306364823,0.692492166,
20200831,20,NULL,NULL,0.172518411,0.82740038,0.376582854,0.623335937,0.200353816,0.799579196,0.280170215,0.719762797
20200831,60,NULL,NULL,0.129255267,0.870717023,0.370678287,0.629294003,0.130662533,0.869198575,0.289505487,0.710355279
20200831,NULL,1,NULL,0.168466432,0.831424368,0.463720182,0.536170712,0.171438674,0.828030592,0.311621902,0.687847083
20200831,NULL,2,NULL,0.112718037,0.887195803,0.330798771,0.66911497,0.125713123,0.873682763,0.236951245,0.762444641
20200831,NULL,NULL,?紐꾧텦?용쵐肉??0.16404483133636522,0.835610477,0.412503294,0.587152014,0.160579992,0.837633495,0.288952941,0.709260545,
20200831,NULL,NULL,?紐꾩쪒?諛명?癒?뒄??0.16342870805726684,0.834682682,0.433023557,0.565087832,0.198672525,0.794033005,0.321267582,0.671437948,
20200831,NULL,NULL,?겸뫗猿??ㅻ즲,0.158676786,0.841231574,0.414408794,0.585499566,0.174791622,0.824408943,0.311906268,0.687294296
20200831,70,NULL,NULL,0.082995585,0.916901778,0.2170514,0.782845963,0.084481467,0.913696211,0.176887182,0.821291176
20200831,0,NULL,NULL,0.067129138,0.92982011,0.100835646,0.896113602,0.110441024,0.869076913,0.151161331,0.828353877
20200831,NULL,NULL,野껋럩湲??ㅻ즲,0.153394053,0.846551879,0.412313012,0.58763292,0.154486429,0.84512695,0.287195387,0.712417991
20200831,NULL,NULL,野껋럡由??0.1388952961767197,0.861102655,0.409706055,0.590291896,0.14879921,0.851183652,0.273700417,0.726282445,
20200831,NULL,NULL,野껋럩湲썽겫怨룸즲,0.161489424,0.838426404,0.403119384,0.596796443,0.172132796,0.827312254,0.312032824,0.687412226
20200831,NULL,NULL,?겸뫗猿뚪겫怨룸즲,0.14731913,0.852534375,0.393712906,0.606140599,0.162156392,0.836610217,0.300260506,0.698506102
20200831,NULL,NULL,??뽳폒?諛명?癒?뒄??0.16705610224597642,0.831585549,0.388162241,0.61047941,0.158452253,0.837407811,0.29962021,0.696235528,
20200831,40,NULL,NULL,0.153917531,0.846063383,0.492156504,0.507824409,0.152074556,0.84789911,0.295852809,0.704120857
20200831,30,NULL,NULL,0.165081223,0.834887388,0.480524861,0.51944375,0.183023505,0.816935334,0.300371419,0.699587419
20200831,NULL,NULL,?紐꾩퓝?용쵐肉??0.1362179301896708,0.863710607,0.403256267,0.59667227,0.141824024,0.857550898,0.265284192,0.73409073,
20200831,NULL,NULL,?봔?怨뚰굝????0.143313352,0.856601724,0.395435762,0.604479314,0.141019722,0.858489337,0.258184792,0.741324267,
20200831,NULL,NULL,???袁㏉굝????0.138930158,0.860779948,0.402825555,0.596884551,0.151170942,0.846956192,0.284978337,0.713148797,
20200907,20,NULL,NULL,0.172478948,0.827278972,0.37875189,0.62100603,0.205893991,0.794038641,0.294023138,0.705909125
20200907,NULL,NULL,野껋럩湲??ㅻ즲,0.155715576,0.843821121,0.4131702,0.586366496,0.168165316,0.831694444,0.323745622,0.676114138
20200907,NULL,NULL,?용쵐竊쒏꽴臾믩열??0.14215743184439117,0.856193956,0.40416664,0.594184748,0.157430056,0.842129037,0.297696571,0.701862521,
20200907,50,NULL,NULL,0.158116415,0.841813159,0.489347745,0.510581828,0.161142237,0.838833434,0.35392906,0.646046611
20200907,40,NULL,NULL,0.157198367,0.84274094,0.49790736,0.502031947,0.163419125,0.836566242,0.319638526,0.68034684
20200907,NULL,NULL,?袁⑥뵬?브낮猷?0.156783122,0.841661427,0.410284778,0.588159771,0.171473697,0.828198017,0.321788331,0.677884947,
20200907,NULL,NULL,??뽰뒻?諛명??0.12247663097857442,0.877423657,0.386795013,0.613105275,0.13676885,0.863178065,0.257713675,0.74223324,
20200907,NULL,NULL,?紐꾩퓝?용쵐肉??0.1402379609844616,0.859057106,0.40826261,0.591032457,0.151649437,0.848139172,0.282500484,0.717288125,
20200907,NULL,NULL,???닌덊굝????0.135192184,0.863985578,0.40895822,0.590219542,0.148752328,0.850976116,0.309873167,0.689855277,
20200907,NULL,NULL,?紐꾧텦?용쵐肉??0.1639909549426085,0.833596953,0.407074292,0.590513615,0.171958833,0.827315035,0.321300864,0.677970918,
20200907,NULL,NULL,?袁⑥뵬??ㅻ즲,0.160898482,0.837976676,0.39509228,0.603782877,0.179444765,0.820301369,0.325531578,0.674214556
20200907,NULL,NULL,?봔?怨뚰굝????0.148359308,0.851157694,0.395478376,0.604038625,0.157716173,0.842065957,0.298382703,0.701399427,
20200907,NULL,NULL,?紐꾩쪒?諛명?癒?뒄??0.18302041056979076,0.806584767,0.442903396,0.546701782,0.197417879,0.79868972,0.330807612,0.665299987,
20200907,10,NULL,NULL,0.079618552,0.919834349,0.15504147,0.844410388,0.101217782,0.898626946,0.160712874,0.839131333
20200907,60,NULL,NULL,0.131862532,0.867921644,0.378629205,0.621154971,0.138502372,0.861463355,0.311195335,0.688770052
20200907,NULL,NULL,???袁㏉굝????0.138382414,0.859452627,0.405521479,0.592313562,0.156741145,0.842567349,0.298961244,0.700345367,
20200907,NULL,NULL,?겸뫗猿뚪겫怨룸즲,0.147170851,0.851308982,0.4025583,0.595921533,0.167204522,0.832477086,0.312523481,0.687158127
20200907,NULL,NULL,NULL,0.143689746,0.85559264,0.404244364,0.595037927,0.158167346,0.841622424,0.296117571,0.703672055
20200907,30,NULL,NULL,0.168339804,0.831550357,0.48673835,0.513151811,0.194613754,0.80535071,0.325284432,0.674680032
20200907,NULL,NULL,?겸뫗猿??ㅻ즲,0.158559802,0.840371482,0.417854825,0.581076459,0.178058174,0.821627288,0.320872103,0.678813359
20200907,NULL,NULL,揶쏅벡???0.14361747693730392,0.854962413,0.361485723,0.637094167,0.157367543,0.842297392,0.288405932,0.711257438,
20200907,NULL,NULL,??뽳폒?諛명?癒?뒄??0.1692786003763623,0.823737819,0.418130465,0.574877396,0.177800714,0.820628836,0.35345394,0.64497561,
20200907,NULL,NULL,野껋럡由??0.14440600930072658,0.855578478,0.417413719,0.582570768,0.160121081,0.83987264,0.293332771,0.70666095,
20200907,NULL,1,NULL,0.1708645,0.828453998,0.46819552,0.531122886,0.180924724,0.818852529,0.332709798,0.667067362
20200907,NULL,NULL,野껋럩湲썽겫怨룸즲,0.165491211,0.833865289,0.404735672,0.594620828,0.179125233,0.820680266,0.333626865,0.666177666
20200907,NULL,2,NULL,0.114766391,0.884477559,0.33617817,0.663065681,0.133945608,0.865857484,0.25717076,0.742632134
20200907,0,NULL,NULL,0.065068524,0.913544586,0.098645103,0.879968007,0.118339045,0.872957175,0.171984576,0.819311644
20200907,70,NULL,NULL,0.085423544,0.912061723,0.225904511,0.771580756,0.088334868,0.911477815,0.192073544,0.807739138
20200914,NULL,NULL,NULL,0.150233795,0.849636065,0.424249122,0.575620786,0.164736111,0.83506868,0.318531309,0.681273338
20200914,NULL,2,NULL,0.119580798,0.8803054,0.356373643,0.643512654,0.138543372,0.861272491,0.278482479,0.721333087
20200914,NULL,NULL,?용쵐竊쒏꽴臾믩열??0.14878493687594918,0.850948028,0.429489086,0.570243879,0.164858395,0.834762638,0.333936314,0.66568472,
20200914,30,NULL,NULL,0.175213312,0.824740249,0.504905863,0.495047698,0.202213023,0.797761995,0.348424064,0.651550365
20200914,10,NULL,NULL,0.08825789,0.911631434,0.181885295,0.818004029,0.107505018,0.892346195,0.185050755,0.814799936
20200914,NULL,NULL,???袁㏉굝????0.141095295,0.858610639,0.415358176,0.584347758,0.16382664,0.835506056,0.321788791,0.677543905,
20200914,NULL,NULL,?紐꾩퓝?용쵐肉??0.15247936175151544,0.847434503,0.43151792,0.568395945,0.160346189,0.839462698,0.304049746,0.695759141,
20200914,NULL,NULL,??뽰뒻?諛명??0.13286328767039285,0.867113965,0.409242336,0.590734917,0.144797286,0.855153388,0.280027474,0.71992296,
20200914,NULL,NULL,?袁⑥뵬?브낮猷?0.158869006,0.840909064,0.423536485,0.576241585,0.174288663,0.825329992,0.339648438,0.659970217,
20200914,NULL,NULL,?겸뫗猿뚪겫怨룸즲,0.149863204,0.849915451,0.41644399,0.583334665,0.174001162,0.825726054,0.334381403,0.665345813
20200914,NULL,NULL,野껋럡由??0.15472796452335771,0.845269077,0.438686227,0.561310814,0.165673689,0.834321503,0.314154618,0.685840574,
20200914,NULL,NULL,野껋럩湲??ㅻ즲,0.158837404,0.841072974,0.431783928,0.56812645,0.174880634,0.824966568,0.342608712,0.65723849
20200914,NULL,NULL,?紐꾧텦?용쵐肉??0.16665117409552008,0.832876202,0.43171419,0.567815277,0.180107014,0.81923424,0.345744892,0.653596362,
20200914,NULL,NULL,?紐꾩쪒?諛명?癒?뒄??0.16838654207313297,0.8287829,0.441986787,0.555182655,0.188415093,0.808129518,0.340833782,0.655703301,
20200914,NULL,NULL,??뽳폒?諛명?癒?뒄??0.1678798231427757,0.830399043,0.423041845,0.575237021,0.185170577,0.813394433,0.374586355,0.623982926,
20200914,NULL,NULL,揶쏅벡???0.14819758401344,0.851572227,0.38937657,0.610393241,0.169878369,0.829808449,0.327104103,0.672581149,
