,dt,h0d0h0_dur_r,h0d0h1_dur_r,h0d1h0_dur_r,h0d1h1_dur_r,h1d0h0_dur_r,h1d0h1_dur_r,h1d1h0_dur_r
2148,20200413,0.851476348,0.392647179,0.604333672,0.168458818,0.828560938,0.302469882,0.694549875
2149,20200413,0.166915436,0.832819132,0.401317273,0.598417296,0.186022729,0.813703198,0.323528402
2150,20200413,0.849094027,0.388063495,0.611422837,0.159111981,0.840228973,0.295786265,0.703554689
2151,20200413,0.838848146,0.394971882,0.603627811,0.164538694,0.834511572,0.316085204,0.682965061
2152,20200413,0.875410303,0.366382593,0.633400533,0.131096446,0.868546006,0.275871562,0.72377089
2153,20200413,0.856538347,0.392627819,0.607041569,0.151117293,0.848493751,0.292129383,0.707481661
2154,20200413,0.864472717,0.391740841,0.608254633,0.145138475,0.854852849,0.281567111,0.718424213
2155,20200413,0.8530538,0.385792532,0.613920502,0.159575981,0.840082545,0.305379242,0.694279284
2156,20200420,0.172230201,0.827640288,0.478645239,0.52122506,0.179494089,0.820297291,0.338670448
2157,20200420,0.854297717,0.417741313,0.582069113,0.162781293,0.836797431,0.327789102,0.671789623
2158,20200420,0.870409194,0.408203245,0.591768783,0.137582693,0.862355337,0.269081529,0.7308565
2159,20200420,0.146046757,0.853797591,0.39978993,0.600054418,0.18192857,0.817779382,0.336912485
2160,20200420,0.165608766,0.834306796,0.424954708,0.574960855,0.185975037,0.813852352,0.343169375
2161,20200420,0.153685685,0.846179019,0.39293245,0.606932254,0.175622729,0.824129729,0.333148231
2162,20200420,0.831164073,0.423631616,0.575960266,0.17732496,0.822082951,0.333784939,0.665622972
2163,20200420,0.143933424,0.855947967,0.412642863,0.58723843,0.15786326,0.841935236,0.306022158
2164,20200420,0.088985294,0.910898251,0.24671143,0.753172116,0.093024958,0.906874821,0.213677777
2165,20200420,0.162182125,0.837795807,0.506850103,0.493127829,0.161881265,0.838104196,0.364852328
2166,20200420,0.853249773,0.420755253,0.577065996,0.171948572,0.825413583,0.322115467,0.675246688
2167,20200420,0.160817264,0.839003672,0.418685293,0.581135643,0.184798109,0.814945027,0.342934607
2168,20200420,0.859671897,0.417922889,0.581981704,0.147395617,0.852430832,0.287398112,0.712428338
2169,20200420,0.169020942,0.830945072,0.505380983,0.494585031,0.191310091,0.808670995,0.328937769
2170,20200420,0.066513013,0.92847838,0.09713257,0.897855647,0.121908603,0.866940338,0.182630553
2171,20200420,0.136078223,0.863889677,0.400374503,0.599593398,0.141738665,0.858239354,0.330950695
2172,20200420,0.856330644,0.408944786,0.590734286,0.160696866,0.838562681,0.313229204,0.686030344
2173,20200420,0.836783465,0.41524873,0.583441163,0.177795086,0.821115363,0.357970859,0.640939591
2174,20200420,0.065455107,0.934469532,0.087199505,0.912725135,0.099068551,0.900823485,0.1757525
2175,20200420,0.1638844,0.836046789,0.374507577,0.625423236,0.20197615,0.798005049,0.291388355
2176,20200420,0.159262002,0.840720332,0.510236149,0.489746184,0.161115428,0.838874408,0.324598926
2177,20200420,0.169778191,0.830039732,0.410677368,0.589140554,0.191782488,0.807959569,0.349091209
2178,20200420,0.860176499,0.425941855,0.574055317,0.150631738,0.849358645,0.297820545,0.702169838
2179,20200420,0.848450817,0.405480262,0.594312838,0.171561808,0.828067697,0.333196587,0.66642971
2180,20200420,0.872785046,0.393873488,0.605983229,0.141557164,0.858099736,0.304034422,0.695625403
2181,20200420,0.113888209,0.886004757,0.342562251,0.657330716,0.134895879,0.864910174,0.271356555
2182,20200420,0.859128643,0.368106911,0.63174154,0.162412435,0.837315428,0.309886057,0.689841807
2183,20200420,0.846758107,0.40676322,0.593111926,0.159984275,0.83975704,0.304906874,0.694834441
2184,20200427,0.177897536,0.822084023,0.496149987,0.503831572,0.190304777,0.809686393,0.385299928
2185,20200427,0.149146102,0.850827385,0.403551279,0.596422208,0.161207921,0.838779171,0.342339069
2186,20200427,0.840031965,0.411198945,0.588722898,0.187005254,0.812897505,0.326508499,0.673394259
2187,20200427,0.08755841,0.912374235,0.112525228,0.887407952,0.142532923,0.857409879,0.224088232
2188,20200427,0.187461679,0.812477718,0.371741478,0.62819792,0.232109508,0.767870919,0.316388489
2189,20200427,0.180896331,0.819087193,0.494794108,0.505189416,0.208778609,0.791212184,0.370094636
2190,20200427,0.182366357,0.817567771,0.419441788,0.580492339,0.205426421,0.794483753,0.352530102
2191,20200427,0.172486311,0.82740916,0.39794868,0.601945786,0.204414453,0.795457902,0.3539741
2192,20200427,0.816110174,0.417106594,0.582562757,0.217578009,0.782076506,0.363636286,0.636018229
2193,20200427,0.843531218,0.372019217,0.627845351,0.186067356,0.81375642,0.335521728,0.664303679
2194,20200427,0.833694556,0.400231984,0.599643298,0.185397708,0.814450674,0.324415459,0.675432923
2195,20200427,0.135558178,0.864353659,0.349593058,0.650318779,0.17276567,0.827126642,0.309578868
2196,20200427,0.838362302,0.421058744,0.57893937,0.194330662,0.805662924,0.340641112,0.659352473
2197,20200427,0.829022639,0.405916247,0.593911919,0.194333179,0.80545805,0.34979382,0.650000621
2198,20200427,0.097459185,0.902438399,0.259558954,0.74033863,0.104793816,0.895156742,0.224789174
2199,20200427,0.849069873,0.401734776,0.598241355,0.180767935,0.819195657,0.3119831,0.687980493
2200,20200427,0.182000429,0.817900926,0.411078598,0.588822757,0.225600816,0.774213215,0.373273341
2201,20200427,0.163905835,0.835995384,0.409211133,0.590689988,0.193650542,0.806234807,0.337755828
2202,20200427,0.834939704,0.412791388,0.587030288,0.190693069,0.80907511,0.344351592,0.655416587
2203,20200427,0.837256339,0.408274297,0.591457352,0.197059899,0.802519235,0.345558947,0.654022118
2204,20200427,0.821916679,0.412316781,0.586645668,0.191916317,0.807386096,0.359706741,0.639595672
2205,20200427,0.827123892,0.422680679,0.57534276,0.224461393,0.773912224,0.37128583,0.627087787
2206,20200427,0.179568519,0.82027828,0.420045924,0.579800875,0.222996782,0.776866078,0.375570651
2207,20200427,0.197603644,0.802367644,0.492675722,0.507295566,0.243042485,0.756946563,0.375791835
2208,20200427,0.09631742,0.899608138,0.131129024,0.864786977,0.180363919,0.8133508,0.245915441
2209,20200427,0.190620414,0.809270798,0.465394675,0.534496348,0.213332259,0.786546529,0.364309543
2210,20200427,0.85766023,0.391897891,0.607974557,0.16411403,0.835729209,0.321831882,0.678011356
2211,20200427,0.191786857,0.808096774,0.408378578,0.591505053,0.217300706,0.782551062,0.355106317
2212,20200504,0.841255658,0.384764219,0.614467737,0.165475166,0.834401947,0.308602509,0.691274604
2213,20200504,0.833291854,0.417417103,0.582245478,0.1573696,0.842540583,0.302535408,0.697374776
2214,20200504,0.193573838,0.805748284,0.420906153,0.57841597,0.193226959,0.806684862,0.339383339
2215,20200504,0.176958898,0.822748153,0.432771895,0.566935155,0.173706292,0.8262372,0.331796816
2216,20200504,0.178723342,0.820813572,0.413029092,0.586507822,0.17917724,0.820749904,0.330484592
2217,20200504,0.817289584,0.429879993,0.568810502,0.174809686,0.824966791,0.328185705,0.671590772
2218,20200504,0.190653449,0.809274145,0.512905508,0.487022086,0.187077562,0.812914197,0.322334672
2219,20200504,0.132746999,0.866841211,0.362481904,0.637106306,0.135663321,0.864263134,0.269840712
2220,20200504,0.161520666,0.838064093,0.425040138,0.574544572,0.155517373,0.844407918,0.298308428
2221,20200504,0.842901951,0.437610941,0.562377831,0.146334387,0.853662806,0.288021422,0.711975771
2222,20200504,0.829765666,0.417436354,0.581769561,0.168371067,0.83149818,0.317898111,0.681969541
2223,20200504,0.100579884,0.898736005,0.271709378,0.727606511,0.093164837,0.906800923,0.204834317
2224,20200504,0.08448685,0.915147358,0.108273499,0.891360709,0.106069637,0.89387486,0.190485988
2225,20200504,0.186758476,0.813036681,0.39284741,0.606947746,0.204399639,0.795589187,0.293211427
2226,20200504,0.176609619,0.823356607,0.516438684,0.483527542,0.157740375,0.842255041,0.316783077
2227,20200504,0.834713516,0.426674037,0.572572009,0.160936456,0.838910498,0.318515512,0.681331442
2228,20200504,0.150849839,0.849043336,0.417791815,0.582101359,0.137362749,0.862631701,0.311784894
2229,20200504,0.852927063,0.420948478,0.578979704,0.138206621,0.861774467,0.265561804,0.734419284
2230,20200504,0.17711847,0.821886744,0.423333211,0.575672002,0.17839151,0.821461294,0.318406541
2231,20200504,0.176923191,0.823026909,0.515347718,0.484602382,0.155074694,0.844919359,0.34737941
2232,20200504,0.829013884,0.432739877,0.560621074,0.171679798,0.827044949,0.314696733,0.684028013
2233,20200504,0.179486543,0.81988028,0.432867539,0.566499284,0.182563104,0.817332594,0.327976863
2234,20200504,0.188637393,0.810944113,0.483995938,0.515585474,0.174228123,0.82569607,0.325136822
2235,20200504,0.839999431,0.420589924,0.578322408,0.158291958,0.841372933,0.301530179,0.698134712
2236,20200504,0.81159948,0.421911348,0.574506767,0.183630107,0.816023117,0.349949481,0.649703744
2237,20200504,0.843842244,0.428498499,0.571104784,0.14314342,0.856800679,0.278559029,0.72138507
2238,20200504,0.084139193,0.899073447,0.115373757,0.867835807,0.122115898,0.873974126,0.189313243
2239,20200504,0.856488052,0.408817904,0.590637844,0.140459109,0.859437455,0.30200095,0.69789658
2240,20200511,0.861294525,0.40898316,0.590806104,0.151735723,0.847911439,0.317546851,0.682100311
2241,20200511,0.182254041,0.817548955,0.488174372,0.511628623,0.184242472,0.815518881,0.342611496
2242,20200511,0.094740442,0.905037748,0.260545701,0.739233188,0.094675665,0.905125615,0.220413445
2243,20200511,0.843015138,0.433259958,0.563541846,0.174949281,0.821396742,0.326604307,0.669741717
2244,20200511,0.169087757,0.830619734,0.428226205,0.571481286,0.187380425,0.812336898,0.343824114
2245,20200511,0.173980325,0.825971096,0.515347487,0.484603934,0.191691869,0.808280456,0.330210558
2246,20200511,0.864528711,0.419922993,0.580048264,0.138316551,0.861619735,0.269560571,0.730375715
2247,20200511,0.162661956,0.836769252,0.416449106,0.582982102,0.179744698,0.819891727,0.333245308
2248,20200511,0.842173017,0.385683724,0.614043022,0.179439099,0.820195485,0.330469374,0.66916521
2249,20200511,0.841966219,0.416486068,0.583349623,0.164368059,0.835370504,0.315175064,0.684563499
2250,20200511,0.182188209,0.817487977,0.418174693,0.581501493,0.199753279,0.79991464,0.36078338
2251,20200511,0.144411638,0.855541852,0.4106597,0.589293791,0.14478441,0.855177757,0.334787254
2252,20200511,0.061567999,0.930846041,0.096113456,0.896294475,0.119288963,0.869735215,0.179591798
2253,20200511,0.850472957,0.41799551,0.58153987,0.16339336,0.835935522,0.318027493,0.681301389
2254,20200511,0.819437222,0.420814094,0.577559524,0.18912104,0.80912476,0.365224384,0.633021416
2255,20200511,0.853423853,0.427625564,0.572238964,0.14869199,0.851086739,0.284651819,0.71512691
2256,20200511,0.152342144,0.847472741,0.424347093,0.575467743,0.161597478,0.838171565,0.310837944
2257,20200511,0.852134696,0.438348094,0.561648348,0.154047758,0.845946062,0.300355774,0.699638046
2258,20200511,0.838325988,0.414049005,0.585585623,0.173325284,0.826274243,0.337500155,0.662099372
2259,20200511,0.168838415,0.831030624,0.433229281,0.566639757,0.180455427,0.819345898,0.345533229
2260,20200511,0.167858005,0.831960315,0.409460843,0.590357477,0.185440534,0.814302918,0.348811179
2261,20200511,0.824983337,0.433347226,0.566002874,0.18457318,0.814736829,0.345371985,0.653935914
2262,20200511,0.120594481,0.879233023,0.35660258,0.643224824,0.137562707,0.862214499,0.277114372
2263,20200511,0.073036656,0.926850518,0.099302466,0.900584708,0.10137856,0.898451936,0.179331211
2264,20200511,0.183399804,0.81648505,0.401917184,0.597967669,0.21609966,0.783823203,0.309169297
2265,20200511,0.16629209,0.833684739,0.520163639,0.47981319,0.163583716,0.836398665,0.327731618
2266,20200511,0.170445324,0.829529323,0.51457719,0.485397456,0.165456317,0.834522987,0.367793636
2267,20200511,0.838740311,0.430704685,0.568985633,0.179764664,0.819778878,0.343124644,0.656418897
2268,20200518,0.165976739,0.834006334,0.521714326,0.478268748,0.171438458,0.828542924,0.337520095
2269,20200518,0.181692317,0.818178889,0.491140284,0.508730922,0.191080041,0.808683159,0.350304473
2270,20200518,0.184462276,0.815338841,0.430190023,0.569611094,0.207514245,0.79213771,0.370111195
2271,20200518,0.062502904,0.932952336,0.0992063,0.896245884,0.129599103,0.859550932,0.193069414
2272,20200518,0.120492495,0.879403675,0.360983727,0.638912242,0.143791043,0.855989068,0.285952302
2273,20200518,0.09404017,0.905842646,0.262138186,0.737744629,0.098852595,0.900948121,0.224713526
2274,20200518,0.160175793,0.839558694,0.419936596,0.579797891,0.189998201,0.809599506,0.342224698
2275,20200518,0.855661236,0.425806832,0.574094233,0.152640876,0.847140378,0.291573838,0.708207416
2276,20200518,0.864585669,0.421693885,0.578286426,0.144775633,0.855164101,0.278751575,0.721188159
2277,20200518,0.860715873,0.41560154,0.584269331,0.156618595,0.843022175,0.325525888,0.674114883
2278,20200518,0.851337311,0.420769854,0.578939068,0.171808409,0.827496451,0.322094256,0.677208689
2279,20200518,0.167154295,0.832714446,0.431879752,0.56798899,0.195765466,0.803962202,0.350643762
2280,20200518,0.841929646,0.438385713,0.559549715,0.18772039,0.808635795,0.337166815,0.65918937
2281,20200518,0.173418793,0.826542248,0.51646957,0.483491471,0.201025436,0.798944165,0.34265041
2282,20200518,0.827462293,0.437644474,0.561917917,0.190116787,0.80919826,0.357463589,0.641855686
2283,20200518,0.817172666,0.432235629,0.566528633,0.196902885,0.801445035,0.383571356,0.614776564
2284,20200518,0.077038425,0.922892947,0.124796255,0.875135116,0.107523048,0.892305115,0.188213688
2285,20200518,0.852001754,0.441394249,0.558602934,0.160079497,0.839913366,0.307249205,0.692743658
2286,20200518,0.839513179,0.418921839,0.580886173,0.195682365,0.803930459,0.347663268,0.651949555
2287,20200518,0.180813464,0.819105676,0.402115511,0.597803254,0.219576335,0.780367138,0.315629688
2288,20200518,0.151992787,0.847890533,0.427976888,0.571906335,0.168131265,0.831640142,0.319075146
2289,20200518,0.170063047,0.829912587,0.516317277,0.483658357,0.171465313,0.828510322,0.37436843
2290,20200518,0.143517906,0.856445927,0.412179426,0.587784407,0.150689262,0.849269703,0.340430836
2291,20200518,0.844151202,0.385527878,0.614294779,0.181310718,0.818376897,0.333164889,0.666522726
2292,20200518,0.837695821,0.436618608,0.563151438,0.177673232,0.821813421,0.336727305,0.662759348
2293,20200518,0.841670233,0.420400187,0.579472347,0.171169784,0.82857772,0.328864565,0.670882938
2294,20200518,0.16760125,0.832327807,0.438474519,0.561454538,0.186857795,0.812961486,0.358971285
2295,20200518,0.166163939,0.833720075,0.416622584,0.58326043,0.19117434,0.808586689,0.357004019
2296,20200525,0.180229014,0.819689456,0.405462626,0.594455844,0.221842855,0.778112059,0.319823538
2297,20200525,0.850533855,0.428356577,0.571384257,0.174135307,0.825231176,0.332530643,0.666835841
2298,20200525,0.170234874,0.829619394,0.44376727,0.556086997,0.200269986,0.799475288,0.360610002
2299,20200525,0.09749337,0.90239474,0.272110642,0.727777468,0.101359777,0.898488221,0.23044391
2300,20200525,0.840475345,0.445537276,0.552384618,0.193102294,0.803172509,0.348747421,0.647527382
2301,20200525,0.823857218,0.447682302,0.551951326,0.194456649,0.804888965,0.359689536,0.639653959
2302,20200525,0.815132585,0.444309284,0.554430912,0.188214419,0.810472547,0.359385276,0.639301689
2303,20200525,0.167388216,0.832597004,0.527426276,0.472558945,0.173332593,0.826651174,0.342332562
2304,20200525,0.853348576,0.437787102,0.562145398,0.15363927,0.846180122,0.29358422,0.706235173
2305,20200525,0.086337669,0.913588167,0.178607847,0.821317989,0.106475179,0.89336849,0.186545347
2306,20200525,0.172399389,0.827581128,0.524093734,0.475886782,0.1747705,0.825208198,0.380975774
2307,20200525,0.862185771,0.432174695,0.567806047,0.147395521,0.852546464,0.284023572,0.715918413
2308,20200525,0.147153712,0.852820148,0.42212101,0.57785285,0.15413587,0.845825443,0.347693787
2309,20200525,0.061442529,0.934456802,0.101010883,0.894885404,0.125382386,0.864842375,0.19124264
2310,20200525,0.164984351,0.834801706,0.434127164,0.565658893,0.196680977,0.802971566,0.353143301
2311,20200525,0.174535054,0.825429149,0.520558472,0.479405731,0.203601583,0.796370904,0.348915587
2312,20200525,0.170189574,0.82974528,0.447201149,0.552733705,0.189069094,0.810780396,0.35945908
2313,20200525,0.171488831,0.828410111,0.426833525,0.573064417,0.196098336,0.803731568,0.363180009
2314,20200525,0.839258699,0.405321995,0.594531196,0.188036033,0.811634463,0.345318252,0.654352244
2315,20200525,0.839418725,0.447065893,0.552711569,0.175745757,0.823796172,0.345934568,0.653607361
2316,20200525,0.839820434,0.430925468,0.568962195,0.170854627,0.828901162,0.328336118,0.67141967
2317,20200525,0.850361221,0.45166303,0.548334898,0.162521608,0.837469919,0.313313132,0.686678394
2318,20200525,0.832739406,0.434562922,0.565246145,0.19101701,0.808633213,0.356926575,0.642723648
2319,20200525,0.186841882,0.812990592,0.442376953,0.557455521,0.207730362,0.792028732,0.368990559
2320,20200525,0.15439736,0.845495676,0.438722626,0.561170361,0.170336939,0.829458639,0.324092611
2321,20200525,0.860106688,0.421864682,0.578016451,0.15909276,0.840596433,0.329978225,0.669710968
2322,20200525,0.184456009,0.815424888,0.502959602,0.496921295,0.194482477,0.80530727,0.356247666
2323,20200525,0.122538716,0.877367186,0.370638961,0.62926684,0.1447455,0.855056261,0.290012022
2324,20200601,0.180729014,0.819091307,0.405803511,0.59401681,0.226247867,0.773710582,0.318263312
2325,20200601,0.173134839,0.826815912,0.520966112,0.478984639,0.181703597,0.818282147,0.377054289
2326,20200601,0.185501796,0.813880363,0.503607119,0.495774851,0.20000355,0.799789999,0.353170165
2327,20200601,0.155430935,0.843914221,0.440204201,0.559140761,0.176057207,0.823745354,0.321530317
2328,20200601,0.850140565,0.450550388,0.549431984,0.16977591,0.830217714,0.310998912,0.688994712
2329,20200601,0.173448824,0.826105796,0.451856898,0.547697722,0.195529506,0.804307586,0.356542605
2330,20200601,0.148134329,0.851704423,0.416853481,0.58298527,0.158775353,0.841189548,0.341160596
2331,20200601,0.840345973,0.45319595,0.545218333,0.18083298,0.818736611,0.342488578,0.657081013
2332,20200601,0.812018891,0.450541824,0.544091283,0.196278614,0.802494794,0.375144947,0.623624033
2333,20200601,0.167339077,0.832621254,0.526952286,0.473008045,0.180617843,0.819363774,0.340413463
2334,20200601,0.861923472,0.430891524,0.569003006,0.154118678,0.845824991,0.282795381,0.717148288
2335,20200601,0.059825094,0.916312838,0.10161464,0.874514441,0.126676647,0.864150855,0.195686852
2336,20200601,0.174816778,0.825108838,0.52010143,0.479824186,0.212536394,0.787439697,0.350895669
2337,20200601,0.855260184,0.427265686,0.57195823,0.165733482,0.833992949,0.327172838,0.672553592
2338,20200601,0.163803894,0.834812297,0.43220708,0.566409112,0.198970474,0.800682369,0.352554199
2339,20200601,0.174644709,0.824615771,0.431862757,0.56739573,0.199047402,0.800771207,0.356880564
2340,20200601,0.094074707,0.905443952,0.218313085,0.781205043,0.110077169,0.889774563,0.187267578
2341,20200601,0.09831016,0.899635358,0.266429488,0.731516031,0.100915901,0.898908221,0.221108449
2342,20200601,0.186436497,0.812472643,0.445412405,0.553496735,0.210404443,0.789341161,0.367022938
2343,20200601,0.123574657,0.875731299,0.373036819,0.626268937,0.150689081,0.849123026,0.288011894
2344,20200601,0.835786422,0.410402627,0.588211115,0.191192045,0.808455709,0.339694913,0.659952841
2345,20200601,0.820653735,0.451806865,0.546093754,0.197491955,0.801956799,0.35463279,0.644818077
2346,20200601,0.818739275,0.445288239,0.553542865,0.190765442,0.808834757,0.346846969,0.652751625
2347,20200601,0.83622835,0.44525388,0.546529331,0.196548988,0.799992922,0.340852453,0.655689457
2348,20200601,0.170766168,0.828171129,0.444913417,0.55402388,0.204173976,0.795584722,0.353680904
2349,20200601,0.849458956,0.430039506,0.568031328,0.17901847,0.820356319,0.327249953,0.672124836
2350,20200601,0.838379251,0.438133211,0.561285177,0.177441697,0.822362537,0.329987343,0.669816891
2351,20200601,0.853473909,0.434456074,0.564889282,0.15994733,0.839848094,0.291896075,0.707899349
2352,20200608,0.861921431,0.429967886,0.569959374,0.148593022,0.851354748,0.279466883,0.720480887
2353,20200608,0.147378719,0.852504996,0.412484712,0.587399347,0.148753253,0.851213621,0.31946283
2354,20200608,0.180332768,0.8194714,0.406343985,0.593460183,0.222733158,0.777199954,0.318139311
2355,20200608,0.172943119,0.82700913,0.519309032,0.480643217,0.171620539,0.828359586,0.357827432
2356,20200608,0.828908708,0.438052669,0.560831987,0.180586456,0.818950542,0.325033709,0.674501698
2357,20200608,0.167424335,0.8313541,0.432223843,0.566554592,0.186877299,0.812757984,0.332111693
2358,20200608,0.17480654,0.825114418,0.519848158,0.4800728,0.204151438,0.795818885,0.339068091
2359,20200608,0.166853494,0.833109643,0.526770465,0.473192672,0.169375795,0.830603726,0.322983229
2360,20200608,0.839839612,0.44309723,0.549726535,0.220605929,0.775836297,0.359984175,0.636458051
2361,20200608,0.85725109,0.424473657,0.574796561,0.152893052,0.846823304,0.299604462,0.700111894
2362,20200608,0.851113755,0.428435398,0.570087095,0.166742812,0.832605569,0.311480764,0.687869512
2363,20200608,0.838504723,0.4379992,0.561522492,0.161692382,0.838085374,0.292759821,0.707017935
2364,20200608,0.852580999,0.436572727,0.562983848,0.155261541,0.844539775,0.289848531,0.709952785
2365,20200608,0.836493302,0.40884105,0.590146931,0.188965737,0.810692104,0.333774271,0.66588357
2366,20200608,0.824897165,0.450636263,0.547622914,0.181357019,0.818051521,0.320117199,0.679291341
2367,20200608,0.16891083,0.830411717,0.426977795,0.572344752,0.189341853,0.810467551,0.333950058
2368,20200608,0.168498236,0.830708617,0.444499243,0.55470761,0.198737311,0.801030901,0.347528825
2369,20200608,0.054439865,0.924626695,0.098349533,0.880722588,0.117267027,0.873656625,0.17559862
2370,20200608,0.184563093,0.814905893,0.501721797,0.497747376,0.190704939,0.809073602,0.33684863
2371,20200608,0.850496795,0.449214981,0.550774214,0.163253435,0.836741535,0.305950436,0.694044535
2372,20200608,0.17031955,0.82923356,0.447088682,0.552464427,0.179018247,0.82082612,0.318524858
2373,20200608,0.842899724,0.454469114,0.544460662,0.161663326,0.8378858,0.305760868,0.693788258
2374,20200608,0.813145362,0.448097371,0.547652939,0.183768946,0.814459984,0.322814345,0.675414585
2375,20200608,0.186790358,0.812236124,0.442544783,0.556483071,0.198547594,0.801178175,0.332776214
2376,20200608,0.090114774,0.90950205,0.224340679,0.775276145,0.102309816,0.897542365,0.175549118
2377,20200608,0.09603729,0.902982403,0.258897645,0.740122048,0.095037693,0.904783882,0.204699665
2378,20200608,0.154357171,0.845104974,0.43863361,0.56082868,0.167267359,0.832523151,0.306612388
2379,20200608,0.122338103,0.877116791,0.371758481,0.627696512,0.142422912,0.857380286,0.274561181
2380,20200615,0.849559102,0.451256346,0.548742721,0.173266884,0.82672845,0.320170427,0.679824907
2381,20200615,0.167847378,0.832082813,0.44400304,0.555927152,0.196441187,0.803368697,0.365636781
2382,20200615,0.834320782,0.433584178,0.566168904,0.19000934,0.809587626,0.349705627,0.649889746
2383,20200615,0.176279974,0.82368646,0.521330227,0.478636207,0.218242607,0.78172265,0.36494395
2384,20200615,0.147330183,0.852634567,0.412245506,0.587719244,0.159590594,0.840368626,0.343823479
2385,20200615,0.850999991,0.428282044,0.571439584,0.175254903,0.823953539,0.31249535,0.686711198
2386,20200615,0.841446001,0.435137516,0.564796372,0.179220296,0.820555565,0.340944157,0.658831704
2387,20200615,0.851029326,0.440168943,0.559759581,0.166223088,0.833550723,0.306878742,0.69289507
2388,20200615,0.808288781,0.466049181,0.532038106,0.228324737,0.767766344,0.361252398,0.634838684
2389,20200615,0.856812456,0.425138137,0.57476462,0.167893547,0.831821462,0.338178838,0.661534246
2390,20200615,0.154982391,0.844910752,0.439312823,0.56058032,0.179234405,0.820542798,0.330206242
2391,20200615,0.175720687,0.82418236,0.431375084,0.568526973,0.21073805,0.789057161,0.372798781
2392,20200615,0.182480017,0.81732891,0.435942692,0.563867609,0.212382364,0.78732759,0.373426093
2393,20200615,0.123258342,0.876650312,0.373395772,0.626512782,0.153772218,0.846016831,0.297065299
2394,20200615,0.088390017,0.911531699,0.224566681,0.775355035,0.118882444,0.88092316,0.204623547
2395,20200615,0.096623361,0.903217933,0.259308599,0.740534075,0.103103508,0.896709495,0.223574308
2396,20200615,0.18491636,0.814962146,0.501510401,0.498368198,0.203259849,0.796506176,0.361477156
2397,20200615,0.16216654,0.837564413,0.431595574,0.568135379,0.195544967,0.804101611,0.347326772
2398,20200615,0.860105692,0.432651115,0.567335025,0.158162681,0.841778771,0.293650074,0.706291378
2399,20200615,0.170375387,0.829503699,0.444819745,0.55505934,0.207826363,0.791871351,0.359223737
2400,20200615,0.843541775,0.452193382,0.547636313,0.178821985,0.820728155,0.346769406,0.652780734
2401,20200615,0.821157389,0.440928481,0.557598817,0.198993965,0.799326096,0.382742871,0.6155816
2402,20200615,0.837850597,0.407893959,0.591898398,0.19211963,0.807513372,0.341932933,0.657700069
2403,20200615,0.82644606,0.448407726,0.551247637,0.200138989,0.799236881,0.366948975,0.632424794
2404,20200615,0.18160037,0.818305741,0.408996786,0.590909325,0.226957674,0.77298495,0.324167265
2405,20200615,0.173350684,0.826623467,0.519014039,0.480960112,0.183075058,0.816905297,0.383165945
2406,20200615,0.168023119,0.831958543,0.527125633,0.472856029,0.184615424,0.815365273,0.352357885
2407,20200615,0.056828274,0.939876719,0.102501741,0.89419771,0.135744469,0.854764026,0.207428609
2408,20200622,0.183765078,0.816147164,0.495801488,0.504111696,0.204009948,0.795748906,0.3603227
2409,20200622,0.16852481,0.831432705,0.445312576,0.554644938,0.197708067,0.802119754,0.360374056
2410,20200622,0.177568439,0.822356209,0.429963745,0.569960903,0.209866742,0.78992604,0.368851161
2411,20200622,0.057837438,0.93997851,0.103160274,0.894703093,0.134539258,0.855223872,0.204450236
2412,20200622,0.176467422,0.823497454,0.518848685,0.481115896,0.217533557,0.782440469,0.361835608
2413,20200622,0.171569288,0.828413099,0.511349128,0.488633259,0.181679193,0.818299568,0.378622754
2414,20200622,0.167338463,0.83264703,0.523086234,0.476899259,0.183634497,0.816348578,0.348797785
2415,20200622,0.161320646,0.838518511,0.422874444,0.576964713,0.200246956,0.799370842,0.349601748
2416,20200622,0.088684598,0.911242608,0.224779641,0.775147565,0.12562663,0.874201935,0.213392411
2417,20200622,0.85365336,0.414990387,0.584777633,0.178106634,0.821119468,0.313810809,0.68541149
2418,20200622,0.16931585,0.830608995,0.438138886,0.561785959,0.208088395,0.7915928,0.357784791
2419,20200622,0.852087587,0.434862449,0.565087623,0.165283882,0.834510054,0.306627923,0.693166013
2420,20200622,0.144819471,0.855151781,0.402370548,0.597600703,0.157544843,0.842413939,0.339235386
2421,20200622,0.184241152,0.815681466,0.41249812,0.587424498,0.237300466,0.762653179,0.334603928
2422,20200622,0.823239307,0.452912452,0.54683228,0.20342928,0.795800695,0.364395704,0.634838491
2423,20200622,0.818019737,0.444523972,0.55445046,0.198033082,0.800424145,0.376768604,0.621688623
2424,20200622,0.123497292,0.876433888,0.371154824,0.628777054,0.155124939,0.844659025,0.296772364
2425,20200622,0.856234704,0.426574342,0.57334458,0.170394897,0.829284655,0.335303885,0.664373736
2426,20200622,0.850516656,0.444762866,0.555236011,0.174418735,0.825576961,0.321705818,0.678289878
2427,20200622,0.839596375,0.427702635,0.572123423,0.189951695,0.809601483,0.345282566,0.654270611
2428,20200622,0.861195101,0.427514695,0.572474521,0.158656069,0.841280182,0.294127629,0.705808861
2429,20200622,0.811687916,0.458311322,0.539756179,0.222967072,0.773175537,0.359936867,0.636205742
2430,20200622,0.179344383,0.820532818,0.434214609,0.565662592,0.211994102,0.787742364,0.370276332
